Time,FP_A_Count,FP_A_Jam,FP_B_Count,FP_B_Jam,FP_C_Count,FP_C_Jam,FP_D_Count,FP_D_Jam,KR_Circle_Count,KR_Circle_Jam,KG_Road_Count,KG_Road_Jam,District_Office_Count,District_Office_Jam,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_Jam,Race_Course_Jnc_Count,Race_Course_Jnc_Jam,Palace_Road_Jnc_Count,Palace_Road_Jnc_Jam
82838,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
82839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
82840,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
82841,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
82842,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
82843,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
82844,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
82845,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
82846,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
82847,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0
82848,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0
82849,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0
82850,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0
82851,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0
82852,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0
82853,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0
82854,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
82855,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
82856,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
82857,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
82858,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
82859,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
82860,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,1,0
82861,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0
82862,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
82863,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0
82864,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0
82865,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0
82866,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0
82867,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0
82868,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0
82869,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0
82870,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0
82871,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0
82872,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,3,0
82873,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0
82874,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0
82875,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,3,0
82876,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,3,0
82877,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,3,0
82878,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,2,0
82879,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,2,0
82880,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,1,0,2,0
82881,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,2,0
82882,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,2,0
82883,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0
82884,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
82885,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
82886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
82889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
82890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
82892,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82893,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
82894,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
82895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
82898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
82900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
82901,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
82902,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
82903,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
82904,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
82905,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
82906,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
82907,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
82908,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
82909,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82910,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82911,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82912,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
82913,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
82914,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
82915,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
82916,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0
82917,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
82918,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
82919,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
82920,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
82921,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
82922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82926,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82927,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
82928,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
82929,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
82930,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
82931,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
82932,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
82933,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
82934,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
82935,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0
82936,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0
82937,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0
82938,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0
82939,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0
82940,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0
82941,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0
82942,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
82943,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
82944,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
82945,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0
82946,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
82947,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
82948,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
82949,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
82950,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,1,0
82951,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0
82952,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0
82953,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0
82954,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0
82955,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0
82956,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,0
82957,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0
82958,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,1,0,1,0
82959,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,2,0,1,0
82960,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,2,0,0,0
82961,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,0,0,0
82962,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,0,0,0
82963,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,0,0,0
82964,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,2,0,0,0
82965,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,2,0,0,0
82966,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0
82967,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0
82968,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,0
82969,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,0,0
82970,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,1,0,1,0
82971,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0
82972,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0
82973,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0
82974,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
82975,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0
82976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0
82977,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
82978,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0
82979,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0
82980,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0
82981,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
82982,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
82983,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
82984,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
82985,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
82986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
82987,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0
82988,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
82989,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
82990,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
82991,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
82992,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
82993,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0
82994,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0
82995,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0
82996,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0
82997,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0
82998,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0
82999,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0
83000,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0
83001,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
83002,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
83003,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
83004,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
83005,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
83006,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
83007,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
83008,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
83009,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
83010,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83011,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83012,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
83013,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
83014,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
83015,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,0
83016,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,0
83017,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0
83018,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
83019,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
83020,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
83021,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
83022,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
83023,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
83024,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
83025,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
83026,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83028,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
83029,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
83030,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
83031,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
83032,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
83033,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
83034,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0
83035,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
83036,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
83037,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0
83038,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0
83039,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
83040,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
83041,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
83042,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
83043,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0
83044,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0
83045,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0
83046,0,0,0,0,0,0,1,0,6,0,1,0,1,0,0,0,0,0,0,0
83047,0,0,0,0,0,0,2,0,6,0,1,0,1,0,0,0,0,0,0,0
83048,0,0,0,0,0,0,2,0,6,0,1,0,1,0,0,0,0,0,0,0
83049,0,0,0,0,0,0,2,0,6,0,1,0,1,0,1,0,1,0,0,0
83050,0,0,0,0,0,0,2,0,5,0,1,0,1,0,1,0,1,0,0,0
83051,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0
83052,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0
83053,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0
83054,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0
83055,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0
83056,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0
83057,0,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,1,0,0,0
83058,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0
83059,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0
83060,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
83061,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
83062,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
83063,0,0,0,0,2,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0
83064,0,0,0,0,2,0,1,0,4,0,1,0,1,0,1,0,0,0,0,0
83065,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0
83066,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0
83067,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
83068,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
83069,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
83070,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
83071,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0
83072,1,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
83073,0,0,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0
83074,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,1,0
83075,1,0,0,0,0,0,3,0,2,0,1,0,1,0,1,0,0,0,1,0
83076,1,0,0,0,0,0,3,0,3,0,1,0,1,0,1,0,0,0,1,0
83077,1,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,1,0
83078,0,0,0,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,1,0
83079,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0
83080,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,2,0
83081,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,2,0
83082,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,2,0
83083,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,2,0
83084,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,2,0
83085,0,0,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,2,0
83086,1,0,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,2,0
83087,1,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,1,0,2,0
83088,1,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,2,0
83089,1,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,2,0
83090,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,1,0
83091,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0
83092,0,0,0,0,0,0,1,0,1,0,3,0,3,0,0,0,1,0,0,0
83093,0,0,0,0,0,0,1,0,1,0,2,0,3,0,0,0,1,0,0,0
83094,0,0,0,0,1,0,1,0,1,0,2,0,4,0,0,0,1,0,0,0
83095,1,0,1,0,1,0,1,0,1,0,3,0,3,0,0,0,1,0,0,0
83096,1,0,1,0,1,0,0,0,1,0,2,0,3,0,0,0,1,0,0,0
83097,1,0,1,0,1,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0
83098,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
83099,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
83100,0,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,1,0,0,0
83101,0,0,1,0,0,0,1,0,0,0,2,0,3,0,1,0,1,0,0,0
83102,0,0,1,0,0,0,1,0,0,0,2,0,3,0,1,0,1,0,0,0
83103,0,0,1,0,0,0,2,0,0,0,2,0,3,0,1,0,1,0,0,0
83104,0,0,0,0,0,0,2,0,0,0,2,0,4,0,1,0,1,0,0,0
83105,1,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,1,0,0,0
83106,1,0,0,0,0,0,1,0,0,0,3,0,3,0,0,0,1,0,0,0
83107,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0
83108,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0
83109,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0
83110,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
83111,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
83112,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
83113,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
83114,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
83115,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
83116,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
83117,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
83118,1,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0
83119,1,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
83120,1,0,1,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0
83121,1,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,2,0
83122,1,0,1,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,2,0
83123,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,0
83124,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,2,0
83125,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,0
83126,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,0
83127,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,0
83128,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0
83129,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0
83130,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,1,0
83131,1,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,1,0
83132,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,0,1,0,1,0
83133,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0
83134,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0
83135,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0
83136,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0
83137,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0
83138,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0
83139,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0
83140,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,2,0,1,0
83141,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,1,0
83142,1,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,1,0,1,0
83143,1,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,1,0
83144,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0
83145,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
83146,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0
83147,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
83148,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
83149,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
83150,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
83151,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0
83152,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0
83153,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0
83154,2,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0
83155,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0
83156,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0
83157,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0
