Time,FP_A_Count,FP_A_QueuePct,FP_A_Speed,FP_B_Count,FP_B_QueuePct,FP_B_Speed,FP_C_Count,FP_C_QueuePct,FP_C_Speed,FP_D_Count,FP_D_QueuePct,FP_D_Speed,KR_Circle_Count,KR_Circle_QueuePct,KR_Circle_Speed,KG_Road_Count,KG_Road_QueuePct,KG_Road_Speed,District_Office_Count,District_Office_QueuePct,District_Office_Speed,Anand_Rao_Jnc_Count,Anand_Rao_Jnc_QueuePct,Anand_Rao_Jnc_Speed,Race_Course_Jnc_Count,Race_Course_Jnc_QueuePct,Race_Course_Jnc_Speed,Palace_Road_Jnc_Count,Palace_Road_Jnc_QueuePct,Palace_Road_Jnc_Speed
57048,0,0.09,0.0,0,0.07,0.0,0,0.07,0.0,1,0.23,22.22,3,0.54,6.16,2,0.36,0.02,1,0.16,10.22,6,0.51,4.18,4,0.29,10.18,12,1.66,1.43
57049,0,0.06,0.0,0,0.07,0.0,0,0.07,0.0,1,0.31,22.04,3,0.19,6.54,2,0.36,0.01,1,0.39,5.72,6,0.66,5.58,4,0.29,11.05,12,1.66,1.39
57050,0,0.03,0.0,0,0.07,0.0,0,0.07,0.0,1,0.43,21.84,4,4.14,8.81,2,0.2,0.0,1,0.23,7.75,5,0.72,5.86,4,0.32,10.68,12,2.11,0.91
57051,0,0.05,0.0,0,0.07,0.0,0,0.1,0.0,2,0.31,23.64,3,0.63,7.07,3,0.22,6.19,1,0.04,7.45,5,0.55,7.28,4,0.36,10.29,12,1.87,1.11
57052,0,0.05,0.0,0,0.07,0.0,1,0.1,16.81,3,0.31,24.01,3,0.67,7.42,3,0.22,6.54,2,0.07,15.32,5,1.13,7.98,4,0.36,9.08,12,1.63,1.13
57053,1,0.05,22.86,0,0.07,0.0,1,0.1,13.36,3,0.31,23.58,3,0.71,7.53,2,0.07,0.0,2,0.07,14.09,7,0.76,9.04,4,0.53,7.03,11,1.63,0.52
57054,1,0.05,23.73,0,0.07,0.0,2,0.1,12.61,3,0.25,22.57,3,0.75,7.16,2,0.07,0.0,1,0.07,11.89,7,0.89,7.12,4,0.53,5.52,11,1.83,0.86
57055,1,0.4,23.79,0,0.07,0.0,2,0.08,11.13,1,0.27,22.31,4,1.98,8.34,2,0.07,0.0,1,0.29,7.39,8,0.89,7.7,4,0.41,7.7,11,1.59,0.75
57056,1,0.06,23.79,0,0.07,0.0,3,1.06,16.12,0,0.21,0.0,4,2.03,7.29,2,0.07,0.0,1,0.27,7.41,8,1.47,6.21,4,0.41,7.01,11,1.59,0.68
57057,1,0.06,29.2,0,0.07,0.0,3,1.07,14.47,0,0.21,0.0,5,2.19,7.5,2,0.07,0.0,1,0.09,6.81,9,1.93,7.75,4,0.89,6.12,11,1.51,0.83
57058,1,0.41,28.59,0,0.07,0.0,3,0.08,15.54,0,0.15,0.0,4,3.7,3.77,2,0.07,0.0,1,0.11,9.17,8,1.26,6.06,4,0.29,5.37,10,1.51,0.0
57059,1,0.06,28.35,1,0.07,17.28,2,0.08,10.45,0,0.15,0.0,5,2.49,4.39,2,0.07,0.0,1,0.11,11.24,7,0.65,4.73,4,0.29,4.62,10,1.5,0.0
57060,0,0.06,0.0,1,0.07,13.32,1,0.08,6.21,0,0.11,0.0,5,2.37,4.06,2,0.07,0.0,1,0.11,9.27,5,0.67,1.66,3,0.29,1.39,10,1.55,0.0
57061,0,0.06,0.0,1,0.07,9.98,1,0.08,7.24,0,0.11,0.0,7,2.41,6.56,2,0.07,0.0,1,0.11,4.77,5,0.67,1.47,3,0.23,0.14,10,1.55,0.0
57062,0,0.06,0.0,1,0.1,5.98,1,0.08,8.35,0,0.05,0.0,7,2.9,6.05,2,0.07,0.0,1,0.33,7.26,6,0.75,4.1,3,0.23,0.0,11,1.55,0.19
57063,0,0.06,0.0,1,0.4,6.88,1,0.08,9.34,0,0.05,0.0,6,2.77,5.73,2,0.07,0.0,2,0.06,6.09,6,1.14,3.53,3,0.25,0.0,11,1.55,0.13
57064,0,0.03,0.0,1,0.4,7.9,0,0.08,0.0,0,0.13,0.0,5,2.49,6.56,2,0.07,0.0,2,0.06,6.94,6,0.6,2.96,3,0.25,0.0,11,1.55,0.05
57065,0,0.0,0.0,1,0.09,8.93,0,0.1,0.0,0,0.13,0.0,5,2.27,6.7,3,0.07,6.63,3,0.06,13.12,6,0.6,2.38,4,0.25,6.18,11,1.55,0.0
57066,0,0.0,0.0,1,0.09,9.57,0,0.07,0.0,0,0.19,0.0,6,2.43,8.16,3,0.07,5.18,2,0.36,11.77,6,0.54,2.12,4,0.28,5.08,11,1.54,0.0
57067,0,0.0,0.0,1,0.09,10.32,0,0.04,0.0,1,0.86,25.98,6,1.23,7.03,3,0.07,3.68,2,0.24,10.11,6,0.52,3.19,4,0.26,4.77,11,1.54,0.0
57068,0,0.0,0.0,1,0.09,11.08,0,0.04,0.0,3,0.32,26.24,6,11.88,6.53,3,0.07,2.18,1,0.06,4.11,5,0.52,3.1,4,0.25,4.88,11,1.54,0.0
57069,0,0.0,0.0,0,0.09,0.0,0,0.07,0.0,3,0.34,26.14,6,1.76,5.42,3,0.07,0.68,2,0.06,2.6,5,0.51,4.81,4,0.25,5.13,11,1.54,0.0
57070,0,0.0,0.0,0,0.09,0.0,0,0.07,0.0,2,0.36,26.31,6,1.75,4.29,3,0.07,0.34,2,0.06,2.92,5,0.37,6.52,4,0.23,4.52,11,1.54,0.0
57071,0,0.0,0.0,0,0.07,0.0,0,0.07,0.0,1,0.24,23.15,7,3.07,5.65,3,0.42,0.81,2,0.06,3.24,5,0.37,8.02,4,0.23,4.85,11,1.54,0.0
57072,0,0.0,0.0,1,0.07,18.59,0,0.07,0.0,1,0.24,27.94,7,1.2,5.83,3,0.42,1.47,2,0.06,4.08,5,0.27,9.7,4,0.23,5.81,11,1.54,0.0
57073,0,0.06,0.0,1,0.07,14.27,0,0.07,0.0,1,0.2,28.05,7,1.0,6.94,3,0.42,2.03,2,0.06,4.68,4,0.27,10.46,4,0.23,6.3,11,1.54,0.0
57074,0,0.06,0.0,1,0.07,9.77,0,0.07,0.0,1,0.14,27.91,6,1.14,7.56,3,0.42,2.42,3,0.06,9.27,3,0.22,11.3,4,0.19,6.77,11,1.54,0.0
57075,0,0.08,0.0,1,0.07,5.28,0,0.07,0.0,2,0.08,26.42,5,1.04,8.02,3,0.42,3.43,3,0.06,8.36,2,0.21,10.9,3,0.13,6.31,11,1.54,0.0
57076,0,0.08,0.0,1,0.6,5.56,0,0.07,0.0,2,0.24,26.79,4,0.59,8.88,3,0.46,4.0,3,0.06,7.13,2,0.14,12.82,2,0.08,6.56,11,1.54,0.0
57077,0,0.08,0.0,1,0.6,5.82,0,0.04,0.0,2,0.28,26.91,4,0.67,9.75,3,0.46,4.34,2,0.28,5.66,2,0.23,11.46,2,0.08,7.33,11,1.54,0.0
57078,0,0.08,0.0,1,0.04,5.5,0,0.04,0.0,1,0.19,27.71,2,0.5,11.5,3,0.48,5.39,2,0.1,5.25,2,0.25,10.11,2,0.08,8.39,11,1.54,0.0
57079,1,0.08,27.64,1,0.04,7.9,0,0.04,0.0,0,0.19,0.0,2,0.49,9.22,3,0.18,6.18,2,0.21,5.48,1,0.22,5.48,1,0.08,0.0,11,1.54,0.0
57080,3,0.43,24.17,1,0.07,9.41,0,0.04,0.0,0,0.2,0.0,2,0.19,8.47,3,0.18,7.33,2,0.21,6.76,1,0.17,6.47,1,0.08,0.0,11,1.54,0.0
57081,3,0.11,22.61,1,0.07,11.32,0,0.04,0.0,0,0.14,0.0,2,10.63,9.68,2,0.18,6.79,2,0.42,8.42,2,0.15,12.34,1,0.08,0.0,11,1.54,0.0
57082,2,0.49,18.44,0,0.07,0.0,1,0.04,17.9,0,0.08,0.0,2,1.85,11.69,1,0.18,0.0,2,0.21,9.93,2,0.23,11.13,1,0.1,0.0,11,1.54,0.0
57083,2,0.73,17.03,0,0.07,0.0,1,0.06,14.11,1,0.08,20.75,2,0.62,8.7,1,0.18,0.0,2,0.08,8.56,2,0.23,9.72,1,0.1,0.0,11,1.54,0.0
57084,1,0.19,5.74,0,0.07,0.0,1,0.06,10.11,1,0.1,26.13,2,0.35,7.94,1,0.18,0.0,2,0.3,10.21,2,0.43,6.66,1,0.1,0.0,11,1.56,0.0
57085,1,0.19,6.93,0,0.07,0.0,1,0.06,6.11,1,0.1,24.87,3,0.36,10.07,1,0.18,0.0,2,0.03,11.26,2,0.37,5.64,2,0.1,8.83,11,1.56,0.0
57086,1,0.19,7.78,0,0.05,0.0,1,0.66,6.28,2,0.77,25.12,2,0.51,9.12,1,0.81,1.85,1,0.02,8.42,2,0.25,7.29,2,0.09,8.03,11,1.56,0.0
57087,2,0.19,18.42,0,0.05,0.0,1,0.08,6.08,1,0.24,26.19,2,0.51,8.05,1,0.74,3.37,1,0.02,9.71,2,0.24,8.59,2,4.06,7.35,11,1.56,0.0
57088,3,0.51,21.7,0,0.05,0.0,1,0.08,7.04,1,0.26,26.81,2,0.54,9.23,1,0.74,5.04,0,0.03,0.0,2,0.26,9.98,2,0.13,7.3,11,1.56,0.0
57089,2,0.7,27.53,0,0.05,0.0,2,0.08,12.94,0,0.26,0.0,2,0.5,8.11,1,1.18,6.89,0,0.03,0.0,2,0.25,11.79,3,0.41,7.52,11,1.56,0.0
57090,1,1.48,28.12,0,0.05,0.0,2,0.08,11.38,1,0.31,21.88,2,0.5,7.56,1,0.11,8.32,0,0.03,0.0,1,0.06,8.76,3,0.41,8.21,11,1.57,0.0
57091,0,0.19,0.0,0,0.05,0.0,2,0.08,9.71,4,0.31,24.86,2,0.73,6.01,1,0.11,9.78,0,0.03,0.0,0,0.04,0.0,2,0.13,11.66,12,1.58,0.0
57092,0,0.15,0.0,0,0.05,0.0,2,0.67,8.34,5,0.52,24.28,4,0.7,8.98,1,0.11,11.13,0,0.02,0.0,0,0.04,0.0,1,0.15,11.28,12,1.58,0.15
57093,0,0.09,0.0,0,0.1,0.0,2,0.08,15.79,6,0.49,22.34,4,0.57,7.42,1,0.11,19.9,0,0.02,0.0,0,0.04,0.0,1,0.15,12.43,12,1.6,0.3
57094,0,0.03,0.0,1,0.1,19.37,2,0.08,15.85,4,0.4,20.03,4,0.78,8.23,1,0.11,15.4,0,0.02,0.0,0,0.02,0.0,1,0.09,12.79,12,1.6,0.42
57095,0,0.03,0.0,1,0.1,15.13,2,0.09,16.41,3,0.39,20.49,3,0.56,8.51,1,0.11,10.9,0,0.01,0.0,0,0.02,0.0,1,0.08,13.72,11,1.61,0.0
57096,0,0.06,0.0,1,0.1,11.32,2,0.09,17.18,4,0.7,9.58,3,0.56,8.8,1,0.11,6.4,1,0.11,0.0,0,0.02,0.0,0,0.02,0.0,11,1.61,0.0
57097,0,0.08,0.0,1,0.1,7.02,1,0.09,9.32,4,0.64,10.53,3,0.61,10.09,1,0.09,2.82,1,0.11,5.1,0,0.02,0.0,0,0.02,0.0,11,1.61,0.0
57098,1,0.11,18.4,1,0.1,3.45,0,0.09,0.0,3,0.43,10.79,3,0.43,11.17,1,0.09,0.03,1,0.11,10.4,0,0.02,0.0,0,0.02,0.0,11,1.61,0.0
57099,1,0.11,14.4,1,0.65,5.44,0,0.09,0.0,2,0.31,4.35,3,0.76,10.03,1,0.11,0.0,1,0.01,15.88,0,0.02,0.0,0,0.02,0.0,11,1.61,0.0
57100,1,0.17,10.4,1,0.65,6.28,0,0.09,0.0,1,0.31,3.88,3,0.61,10.42,1,0.11,0.0,1,0.01,18.91,0,0.02,0.0,0,0.02,0.0,11,1.64,0.0
57101,1,0.75,6.4,1,0.09,6.71,0,0.02,0.0,2,0.31,13.21,3,1.02,10.97,1,0.14,0.0,0,0.01,0.0,1,0.01,17.86,0,0.02,0.0,11,1.64,0.0
57102,2,0.81,16.35,1,0.09,8.98,0,0.02,0.0,1,0.23,5.59,3,0.44,12.23,2,0.14,8.88,0,0.01,0.0,1,0.01,13.36,0,0.02,0.0,11,1.64,0.0
57103,2,0.24,17.06,1,0.09,11.27,0,0.02,0.0,1,0.23,6.28,2,1.93,11.34,2,0.14,7.06,0,0.01,0.0,1,0.01,8.93,0,0.02,0.0,12,1.64,0.7
57104,2,0.45,17.47,1,0.09,13.35,0,0.02,0.0,1,0.25,7.04,2,0.3,8.79,2,0.14,5.23,0,0.05,0.0,1,0.01,4.44,0,0.02,0.0,12,1.64,0.64
57105,3,0.3,17.92,1,0.09,20.76,0,0.02,0.0,2,2.15,11.86,2,0.34,9.12,2,0.14,5.47,0,0.05,0.0,1,0.2,6.3,0,0.02,0.0,12,1.87,0.71
57106,3,0.3,16.2,1,0.09,20.45,0,0.05,0.0,2,0.13,12.72,2,0.22,9.33,2,1.04,3.47,1,0.05,19.22,1,0.26,7.94,0,0.02,0.0,12,1.86,0.85
57107,4,0.3,16.05,0,0.06,0.0,0,0.05,0.0,2,0.13,13.85,2,0.07,11.46,2,1.04,3.49,1,0.27,14.72,1,1.48,5.4,0,0.02,0.0,12,1.81,0.49
57108,5,0.91,20.01,0,0.06,0.0,0,0.05,0.0,3,0.13,22.78,1,0.53,8.99,2,1.23,3.4,1,0.29,10.22,2,0.37,3.5,0,0.02,0.0,13,1.99,1.58
57109,5,1.61,18.98,0,0.06,0.0,0,0.05,0.0,2,0.13,25.11,1,0.35,6.4,2,0.15,3.95,1,0.34,5.72,2,0.37,5.88,0,0.02,0.0,13,1.7,1.44
57110,4,4.33,16.42,0,0.06,0.0,0,0.05,0.0,2,0.13,25.42,1,0.35,6.16,3,0.15,11.65,1,0.34,4.73,2,0.12,7.7,0,0.02,0.0,13,1.71,1.24
57111,5,0.87,18.82,0,0.06,0.0,1,0.05,18.8,2,0.13,25.85,2,0.19,9.24,3,0.15,9.23,1,0.21,5.2,2,0.12,9.52,0,0.02,0.0,13,1.78,1.58
57112,3,0.78,14.25,1,0.09,19.09,1,0.05,14.48,0,0.08,0.0,2,0.34,8.38,3,0.15,7.26,1,0.21,7.62,2,0.15,11.8,0,0.02,0.0,13,1.77,1.96
57113,3,1.16,14.83,1,0.09,15.35,1,0.05,10.56,0,0.02,0.0,2,0.57,7.69,2,0.15,1.35,1,0.28,9.09,1,0.06,10.39,0,0.02,0.0,13,1.69,1.75
57114,2,0.46,17.63,1,0.09,11.35,1,0.05,6.06,0,0.02,0.0,2,0.36,7.92,2,0.15,0.05,2,0.04,7.88,1,0.06,12.6,0,0.02,0.0,12,1.91,0.33
57115,1,0.4,8.86,1,0.09,7.79,1,0.66,4.49,0,0.02,0.0,3,0.36,10.78,3,0.22,6.17,2,0.04,8.36,1,0.06,20.64,1,0.08,0.0,12,1.92,0.35
57116,3,0.37,20.73,1,0.57,7.59,1,1.63,4.67,0,0.08,0.0,2,0.49,9.91,3,0.22,4.67,1,0.04,4.35,1,0.06,16.14,1,0.08,3.94,12,1.76,0.31
57117,3,0.95,21.4,1,0.57,7.99,1,0.03,4.55,0,0.08,0.0,2,0.48,9.44,3,0.14,3.17,1,0.34,4.67,1,0.18,12.36,1,0.08,9.04,12,1.76,0.48
57118,3,4.02,26.24,1,0.11,7.83,1,0.03,6.71,0,0.13,0.0,2,0.64,9.73,3,0.16,1.67,1,0.05,4.73,3,0.18,15.03,1,0.08,13.55,12,1.96,0.59
57119,4,0.3,25.66,1,0.11,8.54,1,0.03,8.67,1,0.13,24.88,4,0.38,10.88,3,0.16,0.64,1,0.05,4.44,3,0.22,12.93,0,0.02,0.0,12,1.72,0.75
57120,3,0.65,21.47,1,0.11,9.43,1,0.03,10.87,1,0.13,21.3,4,0.61,10.06,3,0.16,0.07,1,0.05,4.46,3,0.27,11.76,0,0.02,0.0,12,1.72,0.9
57121,3,0.55,20.66,1,0.09,10.24,1,0.03,13.31,2,1.69,23.84,5,0.9,11.16,3,0.51,0.81,1,0.05,4.22,3,0.35,11.17,0,0.02,0.0,11,1.64,0.0
57122,3,0.2,18.07,0,0.09,0.0,0,0.03,0.0,2,0.25,26.0,5,2.59,9.88,3,0.51,2.03,1,0.05,4.79,4,0.38,13.05,0,0.02,0.0,11,1.64,0.0
57123,3,1.44,17.29,0,0.09,0.0,0,0.03,0.0,3,2.28,26.82,5,12.3,8.3,3,0.51,3.3,1,0.05,4.27,4,0.52,11.72,0,0.02,0.0,11,1.64,0.0
57124,2,0.27,15.94,1,0.07,21.64,0,0.03,0.0,2,0.38,27.63,6,1.46,9.7,3,1.3,4.53,1,0.05,4.87,4,0.45,10.33,0,0.02,0.0,11,1.64,0.0
57125,3,0.24,20.35,1,0.07,22.07,0,0.03,0.0,2,0.35,27.56,6,1.14,9.92,3,1.34,5.92,1,0.05,4.94,3,0.52,6.95,1,0.08,0.0,11,1.64,0.0
57126,2,0.86,17.52,1,0.48,22.13,0,0.03,0.0,1,0.29,27.32,5,1.15,9.44,3,0.26,7.23,1,0.05,4.88,3,0.5,8.42,1,0.08,2.06,11,1.64,0.0
57127,2,0.19,17.79,1,0.07,21.95,0,0.03,0.0,1,0.24,29.85,5,1.0,9.87,4,0.29,9.32,1,0.05,4.38,3,1.07,7.83,1,0.08,3.61,11,1.64,0.0
57128,1,0.19,9.77,1,0.07,22.19,0,0.0,0.0,2,0.29,28.07,5,1.19,9.62,3,0.29,8.44,1,0.05,5.13,3,0.44,7.14,2,0.13,15.26,11,1.64,0.0
57129,0,0.22,0.0,0,0.07,0.0,0,0.0,0.0,3,0.31,27.3,5,0.8,8.58,2,0.29,5.58,1,0.05,4.92,2,0.46,3.54,2,0.13,16.49,11,1.64,0.0
57130,0,0.24,0.0,1,0.07,20.74,1,0.03,0.0,4,0.25,27.39,5,0.93,8.76,2,0.29,3.6,1,0.22,4.53,2,0.34,3.53,1,0.16,23.77,11,1.65,0.0
57131,1,0.18,25.47,1,0.07,20.29,1,0.03,1.57,3,0.27,24.82,4,0.61,9.32,2,0.31,1.8,1,0.02,6.34,2,0.42,3.51,1,0.09,19.87,11,1.64,0.0
57132,1,0.76,25.14,1,0.06,20.32,1,0.03,3.21,1,0.33,23.01,4,0.8,10.02,2,0.19,0.16,1,0.02,8.47,2,0.23,4.46,1,0.08,16.06,11,1.66,0.0
57133,2,0.19,12.41,1,0.09,20.59,1,0.03,4.67,0,0.28,0.0,3,11.96,8.99,2,0.19,0.09,1,0.02,10.67,2,0.23,5.6,1,0.08,15.06,11,1.66,0.0
57134,3,0.18,17.71,1,0.09,20.44,1,0.03,6.83,2,0.34,24.09,3,0.23,9.76,2,0.19,0.03,1,0.02,12.91,2,0.26,6.28,1,0.08,11.06,11,1.71,0.0
57135,3,0.24,9.7,0,0.09,0.0,1,0.03,9.37,2,1.84,24.19,2,0.24,10.51,2,0.19,0.01,0,0.02,0.0,2,0.19,7.47,0,0.02,0.0,11,1.71,0.0
57136,3,0.46,10.81,0,0.09,0.0,1,0.03,11.65,2,0.4,23.88,1,0.24,11.93,3,0.19,5.44,0,0.02,0.0,2,1.45,8.38,0,0.02,0.0,11,1.71,0.0
57137,4,0.3,14.59,0,0.09,0.0,0,0.03,0.0,3,0.34,25.37,1,0.24,10.45,3,0.88,5.67,0,0.01,0.0,1,0.29,5.73,0,0.02,0.0,12,1.71,1.31
57138,3,0.3,11.95,0,0.09,0.0,0,0.07,0.0,2,0.28,25.14,2,0.36,10.97,3,1.32,5.57,0,0.01,0.0,2,0.09,11.44,0,0.02,0.0,12,1.71,0.96
57139,3,0.65,11.88,0,0.09,0.0,0,0.07,0.0,1,0.28,27.64,2,0.35,9.04,3,0.25,6.23,0,0.01,0.0,3,0.18,13.38,0,0.02,0.0,12,1.71,0.63
57140,2,0.3,16.1,0,0.09,0.0,0,0.07,0.0,1,0.23,27.12,2,0.52,7.62,4,0.25,7.9,0,0.01,0.0,3,0.18,13.07,0,0.02,0.0,12,1.78,0.84
57141,1,0.21,23.48,0,0.09,0.0,0,0.07,0.0,0,0.23,0.0,2,0.36,7.94,3,0.25,2.89,0,0.01,0.0,3,0.41,9.24,0,0.02,0.0,12,1.78,0.94
57142,1,0.21,22.69,0,0.09,0.0,0,0.07,0.0,0,0.22,0.0,2,0.19,9.17,3,0.31,1.82,0,0.01,0.0,3,0.42,5.15,0,0.02,0.0,12,1.78,0.57
57143,2,0.56,22.82,0,0.09,0.0,1,0.03,23.47,1,0.16,26.38,2,0.49,8.69,3,0.23,0.49,0,0.01,0.0,3,0.44,3.33,0,0.02,0.0,12,2.01,0.41
57144,3,0.86,23.02,0,0.09,0.0,1,0.03,23.24,2,0.16,25.44,3,0.69,9.31,3,0.23,0.02,0,0.01,0.0,3,0.44,3.93,0,0.02,0.0,12,1.85,0.38
57145,3,0.15,23.4,1,0.09,22.11,1,0.03,14.81,3,0.22,24.14,4,0.52,8.31,4,0.23,6.82,0,0.01,0.0,3,0.42,3.96,0,0.02,0.0,12,1.87,0.54
57146,2,0.5,25.33,1,0.09,22.2,1,0.64,4.81,2,0.22,21.54,4,1.03,8.53,6,0.23,9.22,0,0.04,0.0,3,0.22,5.84,0,0.02,0.0,12,2.07,0.75
57147,1,0.12,26.11,1,0.5,21.99,1,0.64,3.92,4,0.84,22.63,4,1.08,8.17,6,0.29,7.93,0,0.04,0.0,3,0.35,6.87,0,0.02,0.0,12,1.83,0.91
57148,0,0.12,0.0,1,0.09,21.79,1,0.03,4.8,3,0.49,21.35,4,1.02,8.5,6,0.38,6.52,0,0.04,0.0,2,0.11,6.26,0,0.02,0.0,12,1.76,1.02
57149,0,0.09,0.0,1,0.09,22.11,1,0.03,8.73,4,0.46,23.97,4,1.28,9.09,5,0.38,1.09,0,0.04,0.0,2,0.31,9.11,0,0.02,0.0,11,1.76,0.0
57150,0,0.09,0.0,0,0.09,0.0,1,0.03,12.97,3,0.37,27.51,5,1.3,8.57,5,0.38,0.27,0,0.04,0.0,1,0.31,5.5,0,0.02,0.0,11,1.76,0.0
57151,0,0.09,0.0,0,0.09,0.0,1,0.03,17.7,3,0.44,26.75,6,1.28,7.49,5,0.38,0.07,0,0.04,0.0,1,0.18,6.69,0,0.02,0.0,11,1.76,0.0
57152,0,0.03,0.0,0,0.09,0.0,0,0.03,0.0,3,0.5,25.27,6,1.25,7.0,6,0.38,2.6,0,0.04,0.0,1,0.18,7.5,0,0.02,0.0,11,1.76,0.0
57153,0,0.03,0.0,0,0.09,0.0,0,0.07,0.0,3,0.35,25.73,7,1.52,8.54,6,0.3,1.96,0,0.04,0.0,1,0.25,8.49,0,0.02,0.0,11,1.76,0.0
57154,0,0.06,0.0,0,0.09,0.0,0,0.07,0.0,1,0.29,29.05,7,1.11,8.09,6,0.3,1.33,0,0.04,0.0,1,0.05,9.73,0,0.02,0.0,11,1.76,0.0
57155,0,0.06,0.0,0,0.09,0.0,0,0.07,0.0,0,0.29,0.0,6,1.15,6.62,6,0.3,0.58,0,0.04,0.0,0,0.05,0.0,0,0.02,0.0,12,1.76,0.69
57156,0,0.08,0.0,0,0.09,0.0,0,0.07,0.0,2,1.04,25.15,6,1.04,6.81,6,1.2,0.47,1,0.04,5.07,0,0.05,0.0,0,0.01,0.0,12,1.76,0.61
57157,0,0.11,0.0,0,0.09,0.0,1,0.03,25.2,2,0.23,24.61,6,1.45,7.36,6,2.1,1.2,1,0.04,5.26,0,0.05,0.0,0,0.01,0.0,12,1.99,0.61
57158,0,0.11,0.0,0,0.09,0.0,1,0.03,25.94,2,0.17,22.29,6,1.06,7.62,6,2.1,2.05,1,0.33,5.47,0,0.04,0.0,0,0.01,0.0,12,1.98,0.79
57159,1,0.11,26.86,0,0.09,0.0,1,0.4,26.34,1,0.12,22.81,6,1.19,8.07,6,3.19,2.64,1,0.33,5.09,0,0.04,0.0,0,0.04,0.0,12,1.94,0.55
57160,2,0.47,24.71,0,0.09,0.0,1,0.02,25.43,0,0.12,0.0,6,0.65,9.35,6,2.3,3.01,1,0.05,5.21,0,0.04,0.0,0,0.04,0.0,12,2.12,0.47
57161,2,0.68,25.05,0,0.09,0.0,0,0.02,0.0,0,0.12,0.0,6,1.16,9.52,6,1.42,3.72,1,0.05,5.22,0,0.04,0.0,0,0.07,0.0,12,1.82,0.62
57162,3,0.36,25.34,0,0.09,0.0,0,0.02,0.0,0,0.12,0.0,7,1.19,9.68,7,1.42,3.5,1,0.05,5.25,1,0.04,20.38,1,0.07,18.15,12,1.82,0.84
57163,2,0.17,25.12,0,0.09,0.0,0,0.02,0.0,0,0.0,0.0,6,1.54,8.02,6,0.34,1.92,1,0.05,5.11,1,0.04,15.88,2,0.07,21.15,12,1.84,1.05
57164,2,0.39,26.01,0,0.09,0.0,0,0.02,0.0,0,0.0,0.0,6,1.54,7.08,6,0.34,2.33,1,0.05,5.44,1,0.09,11.38,1,4.01,10.86,12,1.84,1.23
57165,2,0.15,21.45,0,0.09,0.0,0,0.02,0.0,0,0.0,0.0,5,0.98,6.23,6,0.34,2.84,1,0.06,5.01,2,0.07,14.37,1,0.08,7.3,12,1.76,1.38
57166,1,3.9,10.54,0,0.09,0.0,0,0.02,0.0,0,0.0,0.0,5,0.81,6.56,5,0.26,1.86,1,0.06,5.32,2,0.07,13.07,1,0.08,8.47,11,1.76,0.0
57167,1,0.6,4.59,0,0.09,0.0,0,0.02,0.0,0,0.0,0.0,5,1.19,6.12,5,0.26,2.1,2,0.06,14.53,3,0.1,14.36,1,0.08,9.23,12,1.76,1.26
57168,1,0.82,4.5,0,0.09,0.0,0,0.02,0.0,0,0.0,0.0,4,0.73,6.32,4,0.33,0.0,2,0.06,12.23,3,0.1,13.7,1,0.08,10.5,12,1.76,0.92
57169,1,0.76,3.4,0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,4,0.73,7.67,4,0.33,0.0,2,0.23,9.76,3,0.35,11.76,1,0.14,11.35,14,1.76,0.96
57170,1,0.24,4.9,0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,3,0.61,8.55,4,0.25,0.0,2,0.35,9.44,3,0.35,9.28,1,0.14,12.07,14,1.76,0.95
57171,1,0.24,10.37,0,0.09,0.0,0,0.0,0.0,0,0.0,0.0,3,0.79,8.77,5,0.27,3.82,2,0.14,8.06,3,0.24,9.05,1,0.08,12.24,14,1.82,1.22
57172,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,3,0.68,8.16,5,0.98,3.14,2,0.37,6.38,3,0.43,10.47,1,0.08,12.94,13,2.05,0.87
57173,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,4,0.51,10.36,5,0.98,2.8,3,0.21,11.19,3,0.5,10.95,0,0.08,0.0,13,2.04,1.16
57174,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,4,0.64,10.98,5,1.0,2.37,3,0.02,9.91,4,0.37,14.36,0,0.01,0.0,14,1.99,0.9
57175,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,3,0.9,9.53,5,38.65,2.2,3,0.02,9.69,3,0.17,11.09,0,0.01,0.0,14,2.22,0.77
57176,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,3,5.3,8.28,5,1.34,2.4,2,0.02,8.7,2,0.29,10.11,0,0.01,0.0,14,2.4,0.86
57177,0,0.0,0.0,0,0.06,0.0,0,0.0,0.0,0,0.0,0.0,4,0.78,9.67,5,0.27,3.0,2,0.02,7.52,2,0.09,9.98,0,0.01,0.0,14,1.94,1.0
57178,0,0.0,0.0,0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,4,0.46,7.62,5,1.06,3.73,1,0.02,0.01,1,0.09,10.0,0,0.01,0.0,14,1.94,1.35
57179,0,0.0,0.0,0,0.04,0.0,0,0.0,0.0,0,0.0,0.0,4,0.65,8.3,5,1.06,4.38,1,0.02,0.0,1,0.09,9.59,1,0.08,0.0,14,2.17,1.64
