Time,Junction 1,Big Roundabout,Junction 2,Junction 3,Junction 4,Junction 5
63682,1,1,4,9,0,3
63683,1,2,3,8,0,2
63684,1,2,3,8,0,2
63685,1,1,3,8,0,1
63686,1,1,3,8,0,1
63687,1,2,4,9,0,1
63688,1,2,3,9,0,1
63689,1,2,4,8,0,1
63690,1,2,4,8,0,2
63691,1,2,4,7,0,2
63692,1,2,4,6,0,3
63693,0,3,5,6,0,3
63694,0,3,6,7,0,3
63695,0,3,6,7,0,3
63696,0,3,5,7,0,4
63697,0,4,5,5,0,5
63698,0,6,5,5,0,3
63699,0,7,5,4,0,5
63700,0,7,5,4,0,5
63701,0,8,5,4,1,4
63702,0,6,5,4,1,4
63703,0,6,5,4,1,3
63704,0,7,5,4,1,2
63705,0,7,6,3,1,2
63706,0,7,6,2,1,2
63707,1,7,6,3,2,2
63708,1,6,6,2,1,2
63709,1,5,6,2,0,1
63710,1,3,6,1,0,1
63711,1,3,6,2,0,1
63712,1,3,6,2,0,1
63713,0,3,6,2,1,1
63714,0,3,5,2,1,1
63715,0,3,5,2,1,1
63716,0,2,4,1,1,1
63717,0,2,3,1,1,2
63718,0,2,5,1,1,2
63719,0,2,4,1,2,2
63720,0,2,6,1,2,3
63721,0,2,7,1,2,3
63722,0,1,7,0,2,3
63723,0,0,7,0,3,4
63724,0,0,6,0,3,5
63725,0,0,6,0,3,6
63726,0,0,6,0,3,5
63727,0,0,6,1,2,3
63728,0,0,7,1,1,4
63729,0,0,6,1,1,4
63730,0,0,5,1,1,5
63731,0,0,5,1,2,5
63732,0,2,6,1,2,5
63733,1,2,8,1,1,5
63734,1,2,7,1,1,5
63735,1,2,7,1,2,4
63736,1,2,6,1,2,3
63737,1,2,5,1,2,2
63738,0,2,4,1,2,3
63739,0,2,4,3,2,3
63740,0,2,4,3,1,2
63741,0,3,4,3,1,2
63742,0,3,3,4,1,1
63743,0,4,4,4,0,2
63744,0,4,4,3,0,1
63745,0,4,4,3,2,1
63746,0,4,3,2,2,1
63747,1,4,3,2,2,1
63748,1,4,3,1,2,2
63749,1,4,2,1,1,1
63750,1,3,3,0,1,2
63751,1,4,2,2,1,3
63752,1,4,2,2,2,4
63753,0,4,1,4,1,5
63754,0,4,1,3,1,5
63755,0,4,1,3,1,5
63756,0,4,1,3,1,5
63757,0,4,0,4,1,5
63758,0,4,0,5,1,6
63759,0,4,0,4,1,4
63760,0,4,0,5,1,5
63761,1,5,0,6,0,5
63762,1,5,1,5,0,4
63763,1,4,1,5,1,5
63764,1,3,1,6,1,5
63765,1,3,1,5,1,4
63766,1,3,1,5,1,4
63767,0,3,2,6,1,2
63768,0,2,2,5,1,3
63769,0,3,2,6,1,3
63770,0,3,3,5,1,2
63771,0,2,3,5,2,1
63772,0,2,3,5,2,2
63773,0,3,3,5,2,1
63774,0,3,3,5,2,1
63775,0,4,3,4,2,1
63776,0,4,3,4,2,2
63777,0,3,2,5,2,2
63778,0,3,2,3,2,2
63779,0,3,2,3,2,1
63780,0,4,3,3,2,1
63781,0,4,3,4,2,1
63782,0,5,3,4,2,1
63783,0,5,4,4,2,1
63784,1,5,3,4,2,2
63785,1,5,3,5,0,2
63786,1,5,3,5,0,3
63787,2,5,4,2,0,2
63788,2,6,4,2,0,2
63789,2,5,4,2,0,1
63790,2,4,4,2,0,2
63791,3,4,4,2,0,3
63792,3,3,4,2,0,3
63793,3,4,4,1,1,5
63794,3,3,4,1,1,5
63795,3,4,3,2,1,4
63796,3,4,3,2,1,6
63797,3,5,3,3,1,4
63798,3,6,3,4,2,5
63799,3,4,4,3,1,4
63800,3,4,4,4,1,2
63801,3,4,4,4,1,2
63802,3,2,3,4,1,4
63803,3,2,3,6,1,3
63804,3,2,3,5,2,2
63805,3,3,3,5,2,4
63806,3,3,4,4,1,4
63807,3,2,4,4,1,4
63808,3,2,4,4,1,5
63809,3,2,3,4,1,3
63810,3,2,3,2,2,2
63811,3,2,3,2,2,3
63812,3,2,3,3,2,2
63813,3,1,3,4,2,1
63814,3,2,1,4,2,1
63815,3,3,1,4,2,2
63816,3,3,1,5,2,2
63817,3,4,2,5,2,2
63818,4,4,3,6,2,3
63819,4,5,3,6,3,2
63820,4,6,2,7,3,2
63821,4,5,2,8,3,2
63822,5,5,2,9,3,1
63823,5,6,2,9,3,2
63824,5,6,3,8,3,2
63825,6,5,3,8,3,1
63826,6,5,3,7,2,1
63827,5,4,2,7,3,2
63828,5,3,2,7,3,2
63829,5,3,2,6,3,2
63830,5,3,2,6,3,2
63831,5,2,2,6,2,1
63832,5,0,2,6,2,2
63833,5,0,3,8,2,1
63834,5,0,3,6,2,2
63835,5,0,3,6,1,2
63836,5,0,3,5,1,1
63837,5,1,4,5,2,1
63838,5,1,4,4,2,1
63839,5,1,3,4,2,3
63840,5,2,4,3,2,4
63841,5,2,4,4,2,5
63842,5,2,4,4,1,4
63843,5,3,3,5,1,4
63844,5,4,3,5,1,3
63845,5,4,3,5,1,3
63846,5,4,4,5,2,4
63847,5,5,3,4,2,4
63848,5,4,3,3,2,4
63849,5,4,4,4,2,2
63850,5,4,4,4,2,3
63851,5,4,5,4,3,4
63852,5,4,5,3,3,3
63853,5,4,5,4,4,2
63854,5,5,6,4,3,1
63855,5,3,6,4,2,2
63856,5,3,5,4,2,1
63857,5,3,6,3,2,3
63858,6,3,7,2,2,4
63859,6,3,7,2,3,3
63860,6,3,6,2,3,2
63861,6,3,6,1,2,2
63862,6,2,5,3,1,2
63863,6,3,6,4,2,2
63864,6,3,6,4,1,1
63865,6,2,6,4,1,1
63866,6,2,4,3,1,1
63867,6,3,3,4,1,1
63868,7,4,4,3,0,4
63869,7,4,4,3,0,4
63870,7,5,4,3,1,4
63871,7,4,3,3,1,3
63872,7,4,3,4,1,2
63873,7,3,2,4,1,1
63874,7,3,2,3,1,2
63875,7,3,2,3,0,3
63876,7,3,1,3,0,3
63877,7,3,1,3,0,5
63878,7,3,1,3,0,5
63879,7,2,1,3,0,5
63880,7,3,3,2,0,4
63881,7,5,3,2,1,5
63882,7,5,3,2,1,5
63883,7,4,3,2,2,4
63884,7,4,2,1,2,3
63885,7,4,3,0,2,5
63886,7,4,3,0,2,4
63887,7,4,3,0,2,5
63888,7,5,3,0,3,5
63889,7,5,3,0,3,5
63890,7,5,3,0,3,6
63891,7,5,4,0,3,4
63892,7,5,4,0,2,3
63893,7,6,3,0,2,3
63894,7,6,3,1,2,2
63895,8,5,4,1,2,2
63896,8,5,3,1,2,2
63897,8,5,3,1,2,2
63898,8,5,3,0,3,3
63899,8,7,3,0,3,3
63900,8,7,3,0,3,2
63901,8,6,2,0,3,3
63902,8,7,2,0,4,3
63903,8,8,4,0,4,3
63904,8,7,4,0,4,3
63905,8,8,2,0,4,4
63906,8,7,2,0,4,5
63907,8,8,3,0,3,4
63908,8,8,2,0,3,5
63909,8,8,2,1,3,4
63910,8,7,2,1,2,5
63911,9,7,2,1,2,4
63912,9,8,3,2,2,3
63913,9,7,3,2,1,2
63914,9,6,2,3,1,4
63915,9,7,2,3,0,4
63916,10,7,2,3,0,4
63917,10,6,1,3,0,4
63918,9,7,1,3,1,4
63919,9,7,1,3,1,5
63920,9,7,1,4,1,6
63921,9,9,0,4,1,4
63922,9,8,0,4,1,3
63923,9,8,0,3,0,4
63924,9,7,0,2,1,4
63925,9,8,0,3,1,4
63926,9,7,0,3,1,5
63927,9,7,0,4,1,4
63928,9,6,0,4,0,5
63929,9,6,0,3,2,4
63930,9,7,1,2,2,4
63931,9,7,1,2,2,3
63932,9,7,1,3,3,2
63933,9,6,1,3,3,2
63934,9,6,1,4,4,2
63935,10,7,1,5,4,3
63936,10,6,2,3,4,3
63937,11,4,2,4,4,2
63938,11,4,2,4,3,0
63939,12,5,3,4,3,0
63940,12,5,2,4,3,0
63941,12,4,2,2,2,0
63942,12,4,2,1,3,1
63943,12,5,3,1,3,2
63944,12,5,3,1,3,2
63945,12,4,3,2,3,2
63946,12,6,4,1,3,2
63947,12,6,3,1,3,2
63948,12,6,4,1,3,1
63949,12,6,4,1,3,2
63950,12,5,3,1,2,2
63951,12,5,4,1,2,2
63952,12,3,4,2,2,1
63953,12,4,4,3,1,1
63954,12,4,4,3,2,2
63955,12,4,2,2,2,2
63956,12,4,2,2,2,2
63957,13,3,2,2,3,1
63958,12,2,2,3,3,2
63959,12,2,2,5,3,2
63960,12,2,1,5,2,2
63961,12,2,1,7,2,2
63962,12,2,1,7,3,2
63963,12,2,0,7,3,3
63964,12,1,0,5,3,4
63965,12,1,0,5,4,4
63966,12,2,0,5,3,4
63967,12,2,0,5,2,5
63968,12,2,0,6,2,3
63969,12,2,0,6,2,0
63970,12,3,0,7,2,0
63971,12,3,0,6,2,1
63972,12,2,0,6,2,1
63973,12,2,1,6,1,1
63974,12,3,1,7,1,1
63975,12,3,1,7,0,1
63976,12,2,2,7,0,1
63977,12,3,2,6,0,2
63978,12,3,3,6,0,1
63979,13,3,3,6,0,1
63980,13,3,4,6,1,0
63981,13,2,4,6,1,0
63982,13,2,5,6,1,0
63983,13,1,4,5,1,0
63984,13,2,4,6,1,0
63985,13,3,4,5,1,0
63986,13,4,5,5,1,0
63987,13,3,5,6,1,0
63988,13,4,4,7,1,0
63989,13,4,4,7,0,0
63990,13,4,4,6,1,0
63991,13,4,4,6,1,0
63992,13,4,3,6,1,0
63993,13,4,3,5,1,0
63994,13,4,4,4,1,1
63995,13,2,3,4,1,2
63996,13,2,3,4,1,3
63997,13,2,3,4,1,3
63998,13,1,2,4,0,1
63999,13,2,2,4,0,1
64000,13,2,2,4,0,1
64001,13,3,2,4,0,1
64002,13,4,3,3,0,2
64003,13,4,3,4,0,1
64004,13,4,3,3,0,1
64005,13,3,3,3,0,2
64006,13,3,3,4,0,2
64007,13,3,3,3,0,3
64008,13,2,2,3,0,3
64009,13,3,2,4,0,2
64010,13,4,2,5,0,3
64011,13,4,3,4,0,2
64012,13,4,2,4,0,1
64013,13,4,2,5,0,1
64014,13,4,3,4,0,0
64015,13,3,3,4,0,0
64016,13,4,2,6,0,0
64017,13,3,2,6,0,0
64018,13,3,2,5,0,2
64019,13,2,2,5,0,2
64020,13,2,2,5,0,3
64021,13,2,2,5,0,4
64022,13,3,3,5,0,2
64023,13,2,2,5,0,1
64024,13,2,2,5,0,1
64025,13,3,3,5,0,2
64026,13,3,3,5,0,1
64027,13,3,3,7,0,0
64028,13,3,2,6,0,2
64029,13,3,2,5,0,2
64030,13,3,3,5,0,3
64031,13,3,3,5,1,3
64032,13,3,3,5,1,1
64033,14,5,3,5,1,2
64034,14,6,3,4,1,3
64035,14,6,2,5,1,3
64036,14,6,2,4,1,3
64037,14,5,2,2,1,5
64038,14,5,3,2,1,4
64039,14,4,3,3,0,3
64040,14,5,4,3,0,4
64041,14,5,4,2,1,3
64042,14,5,4,2,1,3
64043,14,5,3,2,1,3
64044,14,5,2,1,1,4
64045,14,5,2,1,1,4
64046,14,5,3,2,2,4
64047,14,5,2,2,2,6
64048,14,4,3,3,3,4
64049,14,4,3,2,2,3
64050,14,2,3,2,2,2
64051,14,2,3,2,3,2
64052,14,1,2,1,4,1
64053,14,1,2,1,4,1
64054,15,1,2,1,3,0
64055,15,2,2,0,3,0
64056,15,2,1,0,3,1
64057,15,2,2,1,2,1
64058,15,2,2,1,2,1
64059,14,2,1,0,1,2
64060,14,2,1,0,1,2
64061,14,2,1,0,1,2
64062,14,2,2,0,0,3
64063,14,3,2,0,0,5
64064,14,3,2,0,0,4
64065,14,2,4,0,0,5
64066,14,3,3,0,0,6
64067,14,3,3,0,0,6
64068,14,3,3,0,0,5
64069,14,4,3,0,0,5
64070,14,4,3,0,0,7
64071,14,4,2,1,0,6
64072,14,4,2,2,0,7
64073,14,3,2,2,1,7
64074,14,3,2,2,1,3
64075,15,3,0,3,0,3
64076,15,4,0,3,0,4
64077,15,4,0,3,0,4
64078,15,4,0,3,0,5
64079,15,4,1,3,1,4
64080,15,4,1,4,1,3
64081,16,4,1,5,2,3
64082,16,3,1,4,2,0
64083,16,4,1,5,3,1
64084,17,3,1,4,4,2
64085,17,2,2,3,4,3
64086,17,2,3,3,4,3
64087,17,2,3,2,3,4
64088,17,3,3,3,3,6
64089,17,4,2,3,3,4
64090,18,3,2,3,2,3
64091,18,3,2,3,2,3
64092,18,4,2,3,2,2
64093,17,5,2,2,2,0
64094,18,5,2,3,2,1
64095,17,6,3,2,2,2
64096,16,6,2,2,2,2
64097,16,5,3,2,2,2
64098,16,5,2,2,2,0
64099,16,5,2,1,2,1
64100,16,5,2,1,2,2
64101,14,5,2,1,1,2
64102,15,5,2,1,1,3
64103,13,5,2,1,1,4
64104,13,5,1,2,1,4
64105,11,5,3,2,1,4
64106,11,4,4,2,1,3
64107,10,4,3,3,2,3
64108,9,3,3,4,2,4
64109,8,1,3,4,2,4
64110,7,1,4,4,2,5
64111,7,1,4,5,1,5
64112,7,1,4,5,1,4
64113,7,1,4,4,1,2
64114,6,1,4,4,1,2
64115,6,1,5,4,0,3
64116,5,1,4,3,0,2
64117,4,1,4,3,1,2
64118,4,1,4,3,1,3
64119,4,2,4,3,2,3
64120,3,1,4,2,2,3
64121,4,1,3,3,2,1
64122,4,1,3,3,3,1
64123,5,1,3,3,3,1
64124,4,1,3,4,3,1
64125,2,1,1,3,3,1
64126,2,2,1,3,3,1
64127,3,2,0,3,2,1
64128,3,3,0,4,2,1
64129,3,3,1,5,1,1
64130,3,3,1,6,1,1
64131,2,4,1,6,1,1
64132,2,4,1,6,0,1
64133,2,3,1,7,0,1
64134,1,3,1,7,0,0
64135,1,4,1,7,1,0
64136,1,4,1,7,1,1
64137,1,4,2,7,1,0
64138,1,4,2,8,1,1
64139,1,4,1,7,1,3
64140,1,4,1,7,1,4
64141,1,4,1,7,1,3
64142,1,4,2,8,0,4
64143,1,4,2,7,1,3
64144,1,3,2,7,1,1
64145,1,3,2,8,1,1
64146,2,2,2,8,0,1
64147,2,3,2,11,0,1
64148,1,3,2,11,0,0
64149,1,3,3,10,0,0
64150,1,3,3,11,0,0
64151,1,3,3,10,1,0
64152,0,4,3,10,1,1
64153,0,4,2,10,1,2
64154,0,4,2,10,1,2
64155,0,5,3,10,1,2
64156,0,6,3,11,1,2
64157,1,7,3,11,1,1
64158,1,6,2,11,2,1
64159,1,7,2,11,2,1
64160,1,6,2,11,2,3
64161,2,6,1,11,2,2
64162,1,7,2,10,2,2
64163,1,7,2,11,1,1
64164,1,8,2,10,1,0
64165,1,8,1,10,1,1
64166,1,8,1,10,1,1
64167,1,8,1,10,1,1
64168,1,8,1,9,1,3
64169,1,9,1,9,1,3
64170,1,8,1,10,2,3
64171,1,9,1,11,2,3
64172,1,9,0,11,2,4
64173,1,9,0,9,4,4
64174,0,9,0,9,4,4
64175,0,8,0,9,4,1
64176,0,8,1,9,4,1
64177,0,7,1,9,4,2
64178,0,7,3,8,3,2
64179,0,9,3,9,3,1
64180,0,8,3,9,3,1
64181,0,7,3,10,3,2
64182,0,7,3,11,2,2
64183,0,6,3,12,2,2
64184,0,6,5,13,2,3
64185,0,7,5,11,2,3
64186,0,6,5,11,2,3
64187,0,5,6,11,2,2
64188,0,5,7,12,2,2
64189,0,5,3,11,1,3
64190,0,4,2,10,1,3
64191,0,4,1,10,1,3
64192,0,4,1,10,1,3
64193,0,5,1,8,0,3
64194,0,4,1,8,0,2
64195,1,3,1,8,0,1
64196,1,3,1,9,0,2
64197,2,3,0,9,1,1
64198,2,1,0,8,0,2
64199,2,1,0,8,1,2
64200,2,1,0,9,2,1
64201,2,1,1,8,2,2
64202,2,2,1,9,3,4
64203,2,3,2,9,3,6
64204,2,3,2,9,3,5
64205,2,3,2,10,4,6
64206,2,2,2,10,5,5
64207,1,2,2,9,6,3
64208,1,3,3,10,5,3
64209,1,3,3,10,6,3
64210,1,3,3,10,5,5
64211,1,3,2,11,4,5
64212,0,3,2,11,4,4
64213,1,2,2,11,4,4
64214,1,2,2,11,3,3
64215,1,2,3,11,2,3
64216,1,2,3,10,2,3
64217,1,3,3,10,1,0
64218,1,2,3,10,1,1
64219,0,2,3,10,1,1
64220,0,1,3,10,0,1
64221,0,1,4,11,0,0
64222,0,1,4,9,0,0
64223,0,1,3,9,0,1
64224,0,1,2,10,0,1
64225,1,1,3,10,0,1
64226,1,1,4,10,0,1
64227,1,1,3,11,0,0
64228,1,1,4,11,1,0
64229,1,1,4,11,2,0
64230,1,1,2,11,2,0
64231,1,2,2,11,2,1
64232,1,2,2,10,2,2
64233,2,3,4,11,2,2
64234,1,3,4,11,2,2
64235,1,3,4,10,2,3
64236,1,3,3,10,2,2
64237,1,3,3,11,0,2
64238,2,3,2,11,0,3
64239,2,3,3,11,0,3
64240,2,3,3,11,0,4
64241,3,3,4,10,0,4
64242,2,3,5,9,0,5
64243,2,4,4,8,0,5
64244,2,4,3,8,0,5
64245,2,3,3,8,0,7
64246,2,3,2,7,1,7
64247,2,2,3,7,1,7
64248,2,1,4,8,1,5
64249,1,1,4,8,1,2
64250,1,1,4,8,1,3
64251,1,1,3,8,1,2
64252,1,1,3,7,1,1
64253,1,1,3,7,1,1
64254,1,1,4,6,2,1
64255,1,3,4,5,3,2
64256,1,3,4,5,3,2
64257,1,3,4,4,3,1
64258,1,3,4,4,3,2
64259,2,3,3,4,3,1
64260,2,3,2,4,3,2
64261,2,4,2,3,3,2
64262,2,4,2,3,3,3
64263,2,3,2,1,3,3
64264,2,4,1,1,3,2
64265,3,4,1,2,3,1
64266,3,4,2,2,3,1
64267,2,5,3,1,3,1
64268,2,5,4,1,2,1
64269,2,5,5,1,2,0
64270,1,6,5,1,1,0
64271,2,6,4,1,2,1
64272,1,4,4,1,2,3
64273,1,5,4,0,1,3
64274,1,5,4,0,2,2
64275,1,5,3,0,2,1
64276,1,5,3,0,3,2
64277,1,5,2,0,3,4
64278,1,5,3,0,3,6
64279,1,4,3,1,3,5
64280,0,4,3,1,2,4
64281,0,4,3,1,2,2
64282,0,3,3,2,1,1
64283,0,3,3,2,2,1
64284,0,4,4,2,2,1
64285,0,3,4,2,1,1
64286,0,3,3,2,1,2
64287,0,3,2,2,1,3
64288,0,3,1,2,2,4
64289,0,3,1,2,3,3
64290,0,3,2,1,3,3
64291,0,4,2,0,2,4
64292,1,4,2,1,2,3
64293,1,4,2,2,2,3
64294,1,4,2,2,2,1
64295,1,5,2,2,2,1
64296,1,4,2,2,1,1
64297,0,3,3,2,2,1
64298,0,3,3,2,2,3
64299,0,2,3,3,1,3
64300,0,2,4,3,1,2
64301,0,2,4,1,0,2
64302,0,2,4,1,0,1
64303,0,2,4,1,0,1
64304,1,4,4,2,0,0
64305,1,3,4,2,0,0
64306,1,4,4,2,0,1
64307,1,4,3,3,0,1
64308,1,5,3,3,0,1
64309,1,6,4,3,0,1
64310,1,6,4,3,0,2
64311,0,6,5,2,1,2
64312,0,6,5,3,1,2
64313,0,4,4,3,1,3
64314,0,4,4,3,1,3
64315,0,4,4,4,1,1
64316,0,5,3,4,2,1
64317,0,4,3,4,2,2
64318,0,3,3,5,2,2
64319,0,3,3,4,1,3
64320,0,4,3,4,1,2
64321,0,4,2,4,1,2
64322,0,3,1,4,1,2
64323,0,3,1,4,1,3
64324,0,2,0,4,2,3
64325,0,2,1,5,2,4
64326,0,2,1,4,1,3
64327,0,3,2,4,1,2
64328,0,3,2,5,1,5
64329,0,3,2,5,1,4
64330,1,3,2,5,1,5
64331,1,3,3,5,2,4
64332,1,3,3,4,2,2
64333,1,3,3,4,1,3
64334,0,4,3,4,2,2
64335,0,4,3,4,2,2
64336,0,3,3,3,1,2
64337,0,3,3,3,1,3
64338,0,3,4,3,1,2
64339,0,3,3,4,1,2
64340,0,3,3,4,1,2
64341,0,2,2,3,1,1
64342,0,3,2,4,2,0
64343,0,3,2,4,1,0
64344,0,3,2,4,2,0
64345,0,4,2,4,2,0
64346,0,4,2,3,2,0
64347,0,4,2,3,2,0
64348,0,4,3,3,2,0
64349,0,4,2,3,2,1
64350,0,4,2,3,2,1
64351,0,5,2,4,2,1
64352,1,5,2,4,2,0
64353,1,4,1,3,2,2
64354,1,4,1,3,2,2
64355,1,3,1,3,2,2
64356,1,3,2,4,2,2
64357,1,3,2,3,2,1
64358,1,4,2,4,1,2
64359,1,4,2,4,1,2
64360,1,4,2,6,0,1
64361,0,4,2,6,0,2
64362,0,4,2,5,0,2
64363,0,4,2,5,0,3
64364,0,3,2,5,0,3
64365,0,3,1,5,0,4
64366,0,3,1,6,0,4
64367,0,3,1,4,0,5
64368,0,3,0,4,0,4
64369,0,2,0,4,0,3
64370,0,3,0,5,0,5
64371,0,3,0,5,0,4
64372,0,3,0,6,0,2
64373,0,3,0,5,0,3
64374,0,3,0,5,0,2
64375,1,3,0,6,0,2
64376,1,3,0,5,0,3
64377,0,3,1,5,0,3
64378,0,3,2,4,0,4
64379,0,3,1,4,1,4
64380,0,3,1,4,1,5
64381,0,4,1,3,1,4
64382,0,4,1,3,1,4
64383,0,3,1,3,2,3
64384,0,3,1,3,2,3
64385,1,3,3,4,2,3
64386,1,4,3,3,2,1
64387,0,4,3,2,1,1
64388,0,5,3,2,0,0
64389,0,4,4,2,0,0
64390,0,4,3,1,0,0
64391,0,4,3,3,0,0
64392,0,3,4,3,0,0
64393,0,3,4,3,0,0
64394,0,3,5,4,0,1
64395,0,4,5,4,0,1
64396,0,3,4,3,0,1
64397,0,3,4,3,0,2
64398,0,3,5,2,0,3
64399,0,3,4,2,0,4
64400,0,3,4,2,0,4
64401,0,4,3,1,0,3
64402,0,4,4,1,0,4
64403,0,5,4,1,0,3
64404,0,4,4,1,0,2
64405,0,4,4,1,0,2
64406,0,4,5,0,0,1
64407,0,3,4,0,0,3
64408,0,3,5,1,0,3
64409,0,3,4,1,0,2
64410,0,3,4,2,0,2
64411,0,3,5,2,0,2
64412,0,4,5,2,0,3
64413,0,4,4,3,0,2
64414,0,5,3,3,0,2
64415,0,6,3,4,0,1
64416,0,7,3,4,0,2
64417,0,7,3,3,0,2
64418,0,6,4,2,0,3
64419,0,6,4,2,0,4
64420,0,6,5,2,0,2
64421,0,6,5,2,0,2
64422,0,6,4,3,0,3
64423,0,5,4,3,0,2
64424,0,5,4,3,0,2
64425,0,5,3,3,0,3
64426,0,4,3,3,0,4
64427,0,5,3,2,0,4
64428,0,5,2,2,1,5
64429,0,5,2,2,1,4
64430,0,5,2,2,1,4
64431,0,5,2,2,1,3
64432,0,6,2,2,1,1
64433,1,5,2,2,1,1
64434,1,4,2,2,1,1
64435,1,4,2,2,1,1
64436,1,4,1,2,0,3
64437,1,4,1,1,0,3
64438,1,4,3,1,0,4
64439,1,4,3,1,0,5
64440,1,5,4,1,0,4
64441,1,4,4,1,0,5
64442,1,4,4,0,2,5
64443,1,3,4,0,1,5
64444,1,3,4,0,2,3
64445,1,3,4,0,2,2
64446,1,4,4,0,2,2
64447,1,4,5,1,2,2
64448,2,4,5,1,2,1
64449,2,3,4,1,2,1
64450,2,3,4,1,2,1
64451,3,4,4,1,1,1
64452,2,4,4,1,1,1
64453,1,3,3,3,2,1
64454,1,3,4,3,3,1
64455,1,3,4,3,2,1
64456,1,2,4,3,3,1
64457,1,2,5,2,1,1
64458,1,3,5,2,1,2
64459,1,3,6,2,1,3
64460,1,3,6,3,0,4
64461,1,3,6,3,0,5
64462,1,3,6,3,0,4
64463,1,3,6,3,0,4
64464,0,2,6,3,0,4
64465,0,2,6,2,0,4
64466,0,1,6,2,0,5
64467,0,1,5,2,0,5
64468,1,2,5,2,0,3
64469,1,2,6,1,0,3
64470,1,2,6,1,0,2
64471,1,2,6,1,2,2
64472,3,2,5,1,2,2
64473,3,2,4,1,2,1
64474,3,2,4,1,3,1
64475,3,3,4,1,3,1
64476,4,3,4,2,3,1
64477,3,3,4,3,3,2
64478,4,3,4,3,3,2
64479,4,2,4,4,3,3
64480,4,2,3,5,3,3
64481,3,3,4,4,3,1
64482,3,3,4,5,3,1
64483,3,2,3,4,3,1
64484,2,2,3,5,3,2
64485,2,2,3,5,3,1
64486,2,2,3,6,3,1
64487,1,1,2,6,2,2
64488,0,1,1,6,2,1
64489,0,1,1,6,2,2
64490,0,2,1,5,2,3
64491,0,1,1,4,2,4
64492,0,1,0,3,2,4
64493,0,1,1,3,1,4
64494,0,1,1,3,1,3
64495,0,2,1,3,1,2
64496,0,2,1,3,1,3
64497,0,2,1,2,1,3
64498,0,2,1,3,1,1
64499,0,3,1,4,0,1
64500,0,3,1,4,0,0
64501,0,3,2,4,0,0
64502,0,3,3,4,0,0
64503,0,3,2,4,0,0
64504,0,3,2,4,1,1
64505,0,3,2,5,1,1
64506,0,3,2,5,1,1
64507,0,4,2,5,1,1
64508,0,5,3,4,1,0
64509,0,4,4,5,1,0
64510,0,5,4,4,1,0
64511,0,4,4,5,1,1
64512,1,5,4,5,1,2
64513,2,5,3,5,1,2
64514,2,5,3,3,0,3
64515,2,5,3,3,0,3
64516,2,4,2,3,0,3
64517,2,5,2,3,0,3
64518,2,5,2,4,0,1
64519,1,5,4,4,0,0
64520,0,4,4,3,0,0
64521,0,4,4,4,0,1
64522,0,4,3,4,0,1
64523,0,4,3,5,0,1
64524,0,4,3,5,0,2
64525,0,4,2,5,0,3
64526,0,3,3,5,0,4
64527,0,3,2,5,1,2
64528,0,3,2,5,1,3
64529,0,3,1,5,1,3
64530,0,3,1,5,1,2
64531,0,4,1,4,1,2
64532,0,4,1,3,1,1
64533,0,3,1,4,2,2
64534,0,3,1,5,3,2
64535,0,2,1,3,3,2
64536,0,2,1,3,2,2
64537,0,2,1,3,2,1
64538,0,2,0,3,1,1
64539,0,1,0,3,0,1
64540,1,1,0,2,1,2
64541,1,2,0,2,1,3
64542,0,2,0,2,1,4
64543,1,2,0,2,1,5
64544,1,2,1,2,1,4
64545,1,2,2,2,1,4
64546,1,2,2,2,2,4
64547,1,2,2,1,2,2
64548,1,3,2,1,2,2
64549,1,3,2,1,3,2
64550,1,2,2,1,3,3
64551,1,3,3,1,3,3
64552,1,4,3,2,2,3
64553,1,4,3,2,2,3
64554,0,4,3,2,1,2
64555,0,4,2,2,1,2
64556,1,4,2,1,1,3
64557,1,4,2,2,2,3
64558,1,4,2,2,2,2
64559,1,3,1,2,2,3
64560,1,4,0,2,1,2
64561,1,4,0,2,1,1
64562,1,4,0,2,1,1
64563,1,4,0,2,1,1
64564,1,3,0,3,1,2
64565,1,3,0,3,0,2
64566,1,3,0,4,1,1
64567,1,2,1,4,1,2
64568,1,2,2,4,1,2
64569,1,1,2,4,1,2
64570,1,2,2,4,1,3
64571,1,1,2,5,1,3
64572,1,1,3,5,1,4
64573,1,2,4,5,2,4
64574,1,1,3,5,2,3
64575,2,2,3,4,2,3
64576,2,2,4,4,1,3
64577,2,2,5,4,1,4
64578,2,2,5,3,3,4
64579,1,2,4,3,3,6
64580,1,2,3,1,3,4
64581,2,2,3,1,3,3
64582,2,1,2,0,1,2
64583,2,1,2,0,1,1
64584,2,1,2,0,1,1
64585,1,1,3,0,0,1
64586,1,1,5,0,0,1
64587,1,1,4,0,0,1
64588,1,2,5,0,0,1
64589,0,3,4,1,0,0
64590,0,3,4,1,1,0
64591,0,2,5,1,1,2
64592,0,2,4,1,2,2
64593,0,3,4,2,2,2
64594,0,3,4,3,1,2
64595,0,3,5,3,1,0
64596,0,4,5,2,1,1
64597,0,4,5,2,1,1
64598,0,5,4,2,1,3
64599,0,5,5,2,1,3
64600,0,5,4,2,0,2
64601,0,6,4,2,1,3
64602,1,5,4,2,1,3
64603,1,4,4,3,1,3
64604,1,1,3,3,1,2
64605,1,1,2,2,1,2
64606,2,1,2,2,1,4
64607,2,2,2,2,1,4
64608,2,2,3,2,1,4
64609,2,2,3,2,0,4
64610,2,2,3,2,0,3
64611,2,2,3,3,0,3
